id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
2961573,CASA CLUB DEL ADULTO MAYOR,DIF MONTERREY ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Monterrey                                                                                                     ,25.74026449,-100.3610819
7680038,CASA CLUB DEL ADULTO MAYOR,CASA CLUB DEL ADULTO MAYOR ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Guadalupe                                                                                                     ,25.72646573,-100.1875554
7656934,CASA CLUB DEL ADULTO MAYOR CAMINOS DE VIDA,DIF MUNICIPAL GUADALUPE ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Guadalupe                                                                                                     ,25.67017146,-100.2226673
2928514,CASA CLUB DEL ADULTO MAYOR EXPERIENCIA EN MOVIMIENTO,GOBIERNO MUNICIPAL DE ESCOBEDO ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.79846396,-100.3044595
2924253,CASA CLUB DEL ADULTO MAYOR HIDALGO NL,GOBIERNO MUNICIPAL ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Hidalgo                                                                                                       ,25.97354236,-100.4543487
3018579,CASA CLUB DEL ADULTO MAYOR LOS ALTOS,DIF MONTERREY ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Monterrey                                                                                                     ,25.71400483,-100.368905
2948621,CASA CLUB DEL ADULTO MAYOR PINOS,MUNICIPIO DE APODACA DIF ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,Ciudad Apodaca                                                                                                ,25.77248583,-100.2504625
2940468,CASA CLUB DEL ANCIANO,GOBIERNO ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Salinas Victoria                                                                                              ,25.96116711,-100.2922821
8261130,CASA CLUB TESOROS DE VIDA,GOBIERNO DEL MUNICIPIO DE GUADALUPE ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Guadalupe                                                                                                     ,25.66969747,-100.1465608
3024123,CASA DE DESCANSO SAN JOSE,CASA DE DESCANSO SAN JOSE AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,San Pedro Garza García                                                                                        ,25.65631497,-100.362841
8466086,CASA DE DIA DEL ADULTO MAYOR,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Monterrey                                                                                                     ,25.74464705,-100.3636564
7636185,CASA DE DIA DEL ADULTO MAYOR,PRICIDENCIA MUNICIPAL DE CHINA ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,China                                                                                                         ,25.70821372,-99.25345144
3054776,CASA DE LA TERCERA EDAD,MUNICIPIO DEL CARMEN ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Carmen                                                                                                        ,25.93227465,-100.3621281
2940103,CASA DE LOS ABUELOS,GOBIERNO ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,Agualeguas                                                                                                    ,26.31537624,-99.54044094
3010605,CASA DE REPOPSO DE LOS ANGELES,MUNICIPIO DE BUSTAMANTE ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Bustamante                                                                                                    ,26.53585515,-100.5022439
3012072,CASA DE REPOSO,DIF ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.49636264,-100.1751028
2940214,CASA DE REPOSO JUAN PABLO SEGUNDO,PRESIDENCIA MUNICIPAL DE MELCHOR OCAMPO NUEVO LEON ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Melchor Ocampo                                                                                                ,26.05292155,-99.55256141
7563680,CASA DE REPOSO LOS OLIVOS OBISPADO,CENTRO DE DESARROLLO INTEGRAL PARA EL ADULTO MAYOR AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.67818422,-100.3404082
2915536,CASA DE REPOSO MARIA DE JESUS,CASA DE REPOSO MARIA DE JESUS AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Guadalupe                                                                                                     ,25.67343773,-100.2597896
2922871,CASA DE REPOSO MARIA ESPERANZA NUESTRA,CASA DE REPOSO MARIA ESPERANZA NUESTRA AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Monterrey                                                                                                     ,25.69130233,-100.3457365
8411074,CASA DE REPOSO MINERVA,ESTANCIA MINERVA AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.64884,-100.2994258
8626273,CASA DE REPOSO NUESTRA SEÑORA DE FATIMA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.6813518,-100.3426109
8633564,CASA DE REPOSO PROVIDENCIA,CASA DE REPOSO PROVIDENCIA ,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,Monterrey                                                                                                     ,25.671895,-100.3671452
3037466,CASA DE REPOSO RODRIGO GOMEZ A BP,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Linares                                                                                                       ,24.87010993,-99.57289515
6367812,CASA DE REPOSO SAGRADO CORAZON DE JESUS,ASISTENCIA Y DESARROLLO SOCIAL AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,31 a 50 personas,Monterrey                                                                                                     ,25.71839538,-100.3528343
3017305,CASA DE REPOSO SAN GREGORIO MAGNO DE CERRALVO A.B.P,PRESIDENCIA DEL MUNICIPIO DE CERRALVO NUEVO LEON ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Ciudad Cerralvo                                                                                               ,26.08363936,-99.60238195
3039545,CASA DE REPOSO VIRGEN DE GUADALUPE,ASISTENCIA Y DESARROLLO SOCIAL AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,31 a 50 personas,Monterrey                                                                                                     ,25.64611763,-100.2980533
7637422,CASA DE REPOSO YGUARDERIA DEL ABUELO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Ciudad Benito Juárez                                                                                          ,25.64869965,-100.0924146
3022184,CASA DE RETIRO TERESA DE CALCUTA,CASA DE RETIRO TERESA DE CALCUTA SC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,31 a 50 personas,San Nicolás de los Garza                                                                                      ,25.75211951,-100.2894664
8498284,CASA DEL ABUELO,MUNICIPIO DE SABINAS HIDALGO NUEVO LEON ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.49978996,-100.1805576
2940963,CASA DEL ADULTO MAYOR,MUNICIPIO DE MINA NUEVO LEÓN ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Mina                                                                                                          ,26.00019979,-100.5239699
9027055,CASA DEL ADULTO MAYOR,MUNICIPIO DE MARIN ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Marín                                                                                                         ,25.88227174,-100.034253
8712713,CASA DEL ADULTO MAYOR,MUNICIPIO DE PESQUERIA NUEVO LEON ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,Pesquería                                                                                                     ,25.78438608,-100.0589816
8778211,CASA DEL ADULTO MAYOR,COMEDOR DEL ADULTO MAYOR DEL CIVICO ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,Montemorelos                                                                                                  ,25.19063181,-99.80475402
2941545,CASA DEL ADULTO MAYOR,PRESIDENCIA MUNICIPAL LOS ALDAMAS NL ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,6 a 10 personas,Los Aldamas                                                                                                   ,26.05554918,-99.19559537
8971438,CASA DEL ADULTO MAYOR CONSUELO LOZANO DE BUENTELLO,MUNICIPIO DE VILLALDAMA ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Ciudad de Villaldama                                                                                          ,26.49816988,-100.4268438
3016761,CASA DEL ANCIANO,MUNICIPAL ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,Higueras                                                                                                      ,25.9580844,-100.0152462
3015290,CASA DEL ANCIANO,MUNICIPIO DE GENERAL ZUAZUA ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,General Zuazua                                                                                                ,25.8953234,-100.1097578
8753645,CASA GERIATRICA VIRGEN DE COVADONGA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.70521176,-100.3452965
3040105,CASA HOGAR MARIA ESPERANZA NUESTRA,ASILO CASA HOGAR MARIA ESPERANZA NUESTRA AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.64859224,-100.2888175
3024697,CASA HOGAR MARIA MAGDALENA,SERVICIOS PROFECIONALES DE ASISTENCIA GERIATRICA Y GERONTOLOGICA SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Monterrey                                                                                                     ,25.68263598,-100.341659
2930439,CASA HOGAR MI ESPERANZA CARY,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,Monterrey                                                                                                     ,25.69765631,-100.3390161
2926481,CASA HOGAR NUEVA ESPERANZA,GOBIERNO DE MONTERREY ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,11 a 30 personas,Monterrey                                                                                                     ,25.70320844,-100.3309486
8795300,CASA HOGAR PARA ABUELOS EMMANUEL,CASA HOGAR PARA ABUELOS EMMANUEL AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Guadalupe                                                                                                     ,25.65426268,-100.2069875
2964513,CASA MILAGROS DE AMOR,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,Monterrey                                                                                                     ,25.69954047,-100.3593142
6699575,CASA SHONSTATT PRESAS AC,CASA SHONSTATT PRESAS AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,San Pedro Garza García                                                                                        ,25.65945454,-100.3589235
2944121,CASTILLO DE MABELY,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.73661252,-100.1630017
8732036,CEMPE CENTRO MEDICO PEDREGAL,CEMPE CENTRO MEDICO PEDREGAL ,622111,Hospitales generales del sector privado,0 a 5 personas,Ciudad General Escobedo                                                                                       ,25.8075889,-100.3424027
2995916,CENRTO DE SALUD,,622112,Hospitales generales del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.62079977,-100.2683502
8753156,CENTRO DE ACTIVACION PARA EL ADULTO MAYOR 65 UP,65 UP SC DE RL DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Monterrey                                                                                                     ,25.69595826,-100.3408955
3027115,CENTRO DE ALIANZA MÉDICA LEONES,CENTRO DE ALIANZA MEDICA LEONES SC,622111,Hospitales generales del sector privado,31 a 50 personas,Monterrey                                                                                                     ,25.69981641,-100.3629494
2915055,CENTRO DE ATENCION A PERSONAS CON DISCAPACIDAD,MUNICIPIO DE GUADALUPE ,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,Guadalupe                                                                                                     ,25.67042339,-100.271353
6445221,CENTRO DE ATENCIÓN MÉDICA HUINALA,CHRISTUS MUGUERZA SISTEMAS HOSPITALARIOS SA DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.74778305,-100.2010462
2952139,CENTRO DE ATENCION PRIMARIOS DE ADICCIONES,EL GOBIERNO DEL ESTADO ,622112,Hospitales generales del sector público,6 a 10 personas,Ciudad General Escobedo                                                                                       ,25.80163529,-100.3117059
8754472,CENTRO DE CONVIVENCIA DEL ADULTO DE LA 3A EDAD,CLUB DE JUBILALDOS Y PENSIIONADOS DE LAS INDUSTRIAS DEL VIDRIO ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.71016635,-100.2556797
8695566,CENTRO DE DERMATOLOGIA Y CIRUGIA PLASTICA CDERMA,PIÑEYRO Y REYES MEDICOS ESPECIALIZADOS SC,622111,Hospitales generales del sector privado,0 a 5 personas,San Pedro Garza García                                                                                        ,25.66064357,-100.3640736
2941582,CENTRO DE DIA DEL ADULTO MAYOR,H AYUNTAMIENTO MUNICIPAL DE GENERAL BRAVO N L ,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,6 a 10 personas,General Bravo                                                                                                 ,25.79230112,-99.18385452
2937971,CENTRO DE EDUCACION ESPECIAL ABBA,CENTRO DE EDUCACIÓN ESPECIAL ABBA AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,Guadalupe                                                                                                     ,25.67654237,-100.2611095
3042312,CENTRO DE ESPECIALIDADES LAS AMERICAS SA DE CV,CENTRO DE ESPECIALIDADES LAS AMERICAS SA DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.65674844,-100.2621615
2971209,CENTRO DE ESPECIALIDADES MEDICAS Y CIRUGIA AMBULATORIA,CENTRO DE ESPECIALIDADES MEDICAS Y CIRUGIA AMBULATORIA SA DE CV,622111,Hospitales generales del sector privado,31 a 50 personas,Monterrey                                                                                                     ,25.67591244,-100.3508607
3025413,CENTRO DE ESTETICA CORPORAL DE MONTERREY CLINICA DE CIRUGIA PLASTICA,,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,Monterrey                                                                                                     ,25.67449986,-100.3506432
8751368,CENTRO DE EVOLUCION DE OSTEOPOROSIS,CENTRO DE EVALUACION DE OSTEOPOROSIS SA DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.67229607,-100.347119
9334813,CENTRO DE GINECOLOGIA Y OBSTETRICIA DE MONTERREY,CENTRO DE GINECOLOGIA Y OBSTETRICIA DE MONTERREY SA DE CV,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,Monterrey                                                                                                     ,25.67055309,-100.3410023
8997081,CENTRO DE GINECOLOGIA Y OBSTRECIA,,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,Monterrey                                                                                                     ,25.66939253,-100.3409955
2918906,CENTRO DE REHABILITACION DE GERIATRIA ASILO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Guadalupe                                                                                                     ,25.66517148,-100.2122252
6446172,CENTRO DE REHABILITACION DEL CENTRO QUIRURGICO NOGALAR,,622111,Hospitales generales del sector privado,0 a 5 personas,San Nicolás de los Garza                                                                                      ,25.71132643,-100.2785719
9030274,CENTRO DE SALUD ENCINOS,SERVICIOS DE SALUD DE NUEVO LEON ,622112,Hospitales generales del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.68641466,-100.1986016
9346274,CENTRO DE SALUD URBANO EL OBISPO,CENTRO DE SALUD URBANO ELOBISPO S DE SS ,622111,Hospitales generales del sector privado,0 a 5 personas,San Pedro Garza García                                                                                        ,25.67890906,-100.401586
3050106,CENTRO DE SALUD URBANO PLUTARCO ELIAS CALLES,SECRETARIA DE SALUD DE NUEVO LEON ,622112,Hospitales generales del sector público,51 a 100 personas,Monterrey                                                                                                     ,25.75104172,-100.3882746
8391139,CENTRO DE VIDA PARA ADULTO MAYOR,CENTRO DE VIDA PARA ADULTO MAYOR AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,Monterrey                                                                                                     ,25.69614955,-100.3407659
8778218,CENTRO DIAGNOSTICO DEL CUARTO ANGEL,CENTRO DIAGNOSTICO DEL CUARTO ANGEL SA DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,Montemorelos                                                                                                  ,25.19131921,-99.82872205
2935885,CENTRO DIF CEDEF,GOBIERNO MUNICIPAL ,622112,Hospitales generales del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.67875103,-100.2484076
8830778,CENTRO GERIATRICO SANTA CECILIA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,Monterrey                                                                                                     ,25.71223111,-100.3761134
8279390,CENTRO MEDICO,,622111,Hospitales generales del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.71062971,-100.1988055
6445060,CENTRO MEDICO ALFA INFANTIL,ALFA JMG MEDICAL CENTER SA DE CV,622111,Hospitales generales del sector privado,51 a 100 personas,Guadalupe                                                                                                     ,25.67856727,-100.2625731
8746106,CENTRO MEDICO ALMA MATER,,622111,Hospitales generales del sector privado,0 a 5 personas,Guadalupe                                                                                                     ,25.65252463,-100.2026053
8667118,CENTRO MEDICO AMAYA,,622111,Hospitales generales del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.73288487,-100.3842023
9113767,CENTRO MEDICO ARAMBERRI,,622111,Hospitales generales del sector privado,0 a 5 personas,Aramberri                                                                                                     ,24.10228458,-99.81470533
8778510,CENTRO MEDICO AVE A.C.,CENTRO MEDICO AVE AC,622111,Hospitales generales del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.66932844,-100.3533043
8775144,CENTRO MEDICO CABEZADA MEDICA CARE,,622111,Hospitales generales del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.78270275,-100.4033675
8997308,CENTRO MEDICO CIME,,622111,Hospitales generales del sector privado,0 a 5 personas,Monterrey                                                                                                     ,25.67155262,-100.3357945
